"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"03.06.2020","100,40","100,40","100,40","100,40","","-0,27%"
"02.06.2020","100,67","100,67","100,67","100,67","","1,52%"
"01.06.2020","99,16","99,16","99,16","99,16","0,00K","7,15%"
"29.05.2020","92,54","92,54","92,54","92,54","","0,53%"
"28.05.2020","92,05","92,05","92,05","92,05","","0,26%"
"27.05.2020","91,81","91,81","91,81","91,81","","0,19%"
"26.05.2020","91,64","91,64","91,64","91,64","","0,24%"
"22.05.2020","91,42","91,42","91,42","91,42","","0,24%"
"21.05.2020","91,20","91,20","91,20","91,20","","0,08%"
"20.05.2020","91,13","91,13","91,13","91,13","","0,53%"
"19.05.2020","90,65","90,65","90,65","90,65","","-0,92%"
"18.05.2020","91,49","91,49","91,49","91,49","","2,22%"
"15.05.2020","89,50","89,50","89,50","89,50","","0,86%"
"14.05.2020","88,74","88,74","88,74","88,74","","0,44%"
"13.05.2020","88,35","88,35","88,35","88,35","","0,61%"
"12.05.2020","87,81","87,81","87,81","87,81","","1,29%"
"11.05.2020","86,69","86,69","86,69","86,69","","-0,17%"
"08.05.2020","86,84","86,84","86,84","86,84","","1,06%"
"07.05.2020","85,93","85,93","85,93","85,93","","3,17%"
"06.05.2020","83,29","83,29","83,29","83,29","","0,28%"
"05.05.2020","83,06","83,06","83,06","83,06","","1,11%"
"04.05.2020","82,15","82,15","82,15","82,15","","-0,42%"
"01.05.2020","82,50","82,50","82,50","82,50","","-1,60%"
"30.04.2020","83,84","83,84","83,84","83,84","","0,01%"
"29.04.2020","83,83","83,83","83,83","83,83","","-0,06%"
"28.04.2020","83,88","83,88","83,88","83,88","","-0,10%"
"27.04.2020","83,96","83,96","83,96","83,96","","-0,02%"
"24.04.2020","83,98","83,98","83,98","83,98","","-0,07%"
"23.04.2020","84,04","84,04","84,04","84,04","","-0,11%"
"22.04.2020","84,13","84,13","84,13","84,13","","0,25%"
"21.04.2020","83,92","83,92","83,92","83,92","","-0,60%"
"20.04.2020","84,43","84,43","84,43","84,43","","0,31%"
"17.04.2020","84,17","84,17","84,17","84,17","","0,15%"
"16.04.2020","84,04","84,04","84,04","84,04","","-0,21%"
"15.04.2020","84,22","84,22","84,22","84,22","","-0,04%"
"14.04.2020","84,25","84,25","84,25","84,25","","0,49%"
"13.04.2020","83,84","83,84","83,84","83,84","","0,59%"
"09.04.2020","83,35","83,35","83,35","83,35","","0,58%"
"08.04.2020","82,87","82,87","82,87","82,87","","1,18%"
"07.04.2020","81,90","81,90","81,90","81,90","","-0,72%"
"06.04.2020","82,49","82,49","82,49","82,49","","0,13%"
"03.04.2020","82,38","82,38","82,38","82,38","","0,80%"
"02.04.2020","81,73","81,73","81,73","81,73","","1,73%"
"01.04.2020","80,34","80,34","80,34","80,34","0,14K","-8,73%"
"31.03.2020","88,02","88,02","88,02","88,02","","-0,23%"
"30.03.2020","88,22","88,22","88,22","88,22","","-0,31%"
"27.03.2020","88,49","88,49","88,49","88,49","","-0,12%"
"26.03.2020","88,60","88,60","88,60","88,60","","-0,19%"
"25.03.2020","88,77","88,77","88,77","88,77","","0,35%"
"24.03.2020","88,46","88,46","88,46","88,46","","-0,10%"
"23.03.2020","88,55","88,55","88,55","88,55","","-1,14%"
"20.03.2020","89,57","89,57","89,57","89,57","","-0,44%"
"19.03.2020","89,97","89,97","89,97","89,97","","-0,52%"
"18.03.2020","90,44","90,44","90,44","90,44","","0,54%"
"17.03.2020","89,95","89,95","89,95","89,95","","-0,04%"
"16.03.2020","89,99","89,99","89,99","89,99","","-0,16%"
"13.03.2020","90,13","90,13","90,13","90,13","","0,73%"
"12.03.2020","89,48","89,48","89,48","89,48","","-0,12%"
"11.03.2020","89,59","89,59","89,59","89,59","","-0,62%"
"10.03.2020","90,15","90,15","90,15","90,15","","2,36%"
"09.03.2020","88,07","88,07","88,07","88,07","","-1,24%"
"06.03.2020","89,18","89,18","89,18","89,18","","-1,04%"
"05.03.2020","90,12","90,12","90,12","90,12","0,18K","0,55%"
"04.03.2020","89,63","89,63","89,63","89,63","","2,86%"
"03.03.2020","87,14","87,14","87,14","87,14","","0,05%"
"02.03.2020","87,10","87,10","87,10","87,10","","0,74%"
"28.02.2020","86,46","86,46","86,46","86,46","","-0,14%"
"27.02.2020","86,58","86,58","86,58","86,58","","-0,10%"
"26.02.2020","86,67","86,67","86,67","86,67","","-0,07%"
"25.02.2020","86,73","86,73","86,73","86,73","","0,20%"
"24.02.2020","86,56","86,56","86,56","86,56","","0,16%"
"21.02.2020","86,42","86,42","86,42","86,42","","0,31%"
"20.02.2020","86,15","86,15","86,15","86,15","","0,53%"
"19.02.2020","85,70","85,70","85,70","85,70","","0,32%"
"18.02.2020","85,43","85,43","85,43","85,43","","0,67%"
"14.02.2020","84,86","84,86","84,86","84,86","","-0,33%"
"13.02.2020","85,14","85,14","85,14","85,14","","0,79%"
"12.02.2020","84,47","84,47","84,47","84,47","","1,33%"
"11.02.2020","83,36","83,36","83,36","83,36","","2,60%"
"10.02.2020","81,25","81,25","81,25","81,25","","-0,49%"
"07.02.2020","81,65","81,65","81,65","81,65","","0,85%"
"06.02.2020","80,96","80,96","80,96","80,96","","1,36%"
"05.02.2020","79,87","79,87","79,87","79,87","","-2,16%"
"04.02.2020","81,63","81,63","81,63","81,63","","4,21%"
"03.02.2020","78,33","78,33","78,33","78,33","0,02K","-15,26%"
"31.01.2020","92,44","92,44","92,44","92,44","","-0,50%"
"30.01.2020","92,90","92,90","92,90","92,90","","-0,47%"
"29.01.2020","93,34","93,34","93,34","93,34","","-0,28%"
"28.01.2020","93,60","93,60","93,60","93,60","","-0,44%"
"27.01.2020","94,01","94,01","94,01","94,01","","-0,36%"
"24.01.2020","94,35","94,35","94,35","94,35","","-0,05%"
"23.01.2020","94,40","94,40","94,40","94,40","","-0,38%"
"22.01.2020","94,76","94,76","94,76","94,76","","-0,04%"
"21.01.2020","94,80","94,80","94,80","94,80","","-0,01%"
"17.01.2020","94,81","94,81","94,81","94,81","","0,27%"
"16.01.2020","94,55","94,55","94,55","94,55","","-0,04%"
"15.01.2020","94,59","94,59","94,59","94,59","","-0,25%"
"14.01.2020","94,83","94,83","94,83","94,83","","0,85%"
"13.01.2020","94,03","94,03","94,03","94,03","","0,50%"
"10.01.2020","93,56","93,56","93,56","93,56","","-0,01%"
"09.01.2020","93,57","93,57","93,57","93,57","","-1,10%"
"08.01.2020","94,61","94,61","94,61","94,61","","0,94%"
"07.01.2020","93,73","93,73","93,73","93,73","","-0,13%"
"06.01.2020","93,85","93,85","93,85","93,85","","0,47%"
"03.01.2020","93,41","93,41","93,41","93,41","","0,90%"
"02.01.2020","92,58","92,58","92,58","92,58","","1,15%"
"31.12.2019","91,53","91,53","91,53","91,53","","0,01%"
"30.12.2019","91,52","91,52","91,52","91,52","","-0,03%"
"27.12.2019","91,55","91,55","91,55","91,55","","-0,07%"
"26.12.2019","91,61","91,61","91,61","91,61","","-0,10%"
"24.12.2019","91,70","91,70","91,70","91,70","","-0,02%"
"23.12.2019","91,72","91,72","91,72","91,72","","-0,02%"
"20.12.2019","91,74","91,74","91,74","91,74","","-0,28%"
"19.12.2019","92,00","92,00","92,00","92,00","","0,01%"
"18.12.2019","91,99","91,99","91,99","91,99","","-0,11%"
"17.12.2019","92,09","92,09","92,09","92,09","","-0,01%"
"16.12.2019","92,10","92,10","92,10","92,10","","-0,18%"
"13.12.2019","92,27","92,27","92,27","92,27","","0,25%"
"12.12.2019","92,04","92,04","92,04","92,04","","-0,01%"
"11.12.2019","92,05","92,05","92,05","92,05","","0,76%"
